Item_Identifier,Item_Type,Item_Area,Item_Material,Item_Weight,Material_Cost,Item_Cost,Item_height,Item_maxDeform,Item_maxShear,Item_maxBending,system_load,system_length,Vpl,Mpl,Usability,Shear failure,Bendig failure
IT1719,IPE220,33.40,S235,0.0655475,2000.00,131.10,220.00,1.853,-24.374,15.234,19.50,2.5,215.5,67.07,Case 1,NSFL,NBFL
IT1720,IPE240,39.10,S235,0.07673375,2000.00,153.47,240.00,1.342,-24.374,15.234,19.50,2.5,259.7,86.16,Case 1,NSFL,NBFL
IT1721,IPE100,10.30,S235,0.02021375,2000.00,40.43,100.00,28.813,-24.999,15.625,20.00,2.5,68.99,9.261,Case 3,NSFL,BFL
IT1722,IPE120,13.20,S235,0.025905,2000.00,51.81,120.00,15.624,-24.999,15.625,20.00,2.5,85.55,14.27,Case 3,NSFL,BFL
IT1723,IPE140,16.40,S235,0.032185,2000.00,64.37,140.00,9.256,-24.999,15.625,20.00,2.5,103.7,20.76,Case 3,NSFL,NBFL
IT1724,IPE160,20.10,S235,0.03944625,2000.00,78.89,160.00,5.821,-24.999,15.625,20.00,2.5,131,29.11,Case 2,NSFL,NBFL
IT1725,IPE180,23.90,S235,0.04690375,2000.00,93.81,180.00,3.888,-24.999,15.625,20.00,2.5,152.7,39.11,Case 1,NSFL,NBFL
IT1726,IPE200,28.50,S235,0.05593125,2000.00,111.86,200.00,2.669,-24.999,15.625,20.00,2.5,189.9,51.85,Case 1,NSFL,NBFL
IT1727,IPE220,33.40,S235,0.0655475,2000.00,131.10,220.00,1.9,-24.999,15.625,20.00,2.5,215.5,67.07,Case 1,NSFL,NBFL
IT1728,IPE240,39.10,S235,0.07673375,2000.00,153.47,240.00,1.377,-24.999,15.625,20.00,2.5,259.7,86.16,Case 1,NSFL,NBFL
IT1729,IPE100,10.30,S235,0.02021375,2000.00,40.43,100.00,29.533,-25.624,16.015,20.50,2.5,68.99,9.261,Case 3,NSFL,BFL
IT1730,IPE120,13.20,S235,0.025905,2000.00,51.81,120.00,16.015,-25.624,16.015,20.50,2.5,85.55,14.27,Case 3,NSFL,BFL
IT1731,IPE140,16.40,S235,0.032185,2000.00,64.37,140.00,9.487,-25.624,16.015,20.50,2.5,103.7,20.76,Case 3,NSFL,NBFL
IT1732,IPE160,20.10,S235,0.03944625,2000.00,78.89,160.00,5.967,-25.624,16.015,20.50,2.5,131,29.11,Case 2,NSFL,NBFL
IT1733,IPE180,23.90,S235,0.04690375,2000.00,93.81,180.00,3.985,-25.624,16.015,20.50,2.5,152.7,39.11,Case 1,NSFL,NBFL
IT1734,IPE200,28.50,S235,0.05593125,2000.00,111.86,200.00,2.736,-25.624,16.015,20.50,2.5,189.9,51.85,Case 1,NSFL,NBFL
IT1735,IPE220,33.40,S235,0.0655475,2000.00,131.10,220.00,1.948,-25.624,16.015,20.50,2.5,215.5,67.07,Case 1,NSFL,NBFL
IT1736,IPE240,39.10,S235,0.07673375,2000.00,153.47,240.00,1.411,-25.624,16.015,20.50,2.5,259.7,86.16,Case 1,NSFL,NBFL
IT1737,IPE100,10.30,S235,0.02021375,2000.00,40.43,100.00,30.253,-26.249,16.406,21.00,2.5,68.99,9.261,Case 3,NSFL,BFL
IT1738,IPE120,13.20,S235,0.025905,2000.00,51.81,120.00,16.405,-26.249,16.406,21.00,2.5,85.55,14.27,Case 3,NSFL,BFL
IT1739,IPE140,16.40,S235,0.032185,2000.00,64.37,140.00,9.718,-26.249,16.406,21.00,2.5,103.7,20.76,Case 3,NSFL,NBFL
IT1740,IPE160,20.10,S235,0.03944625,2000.00,78.89,160.00,6.113,-26.249,16.406,21.00,2.5,131,29.11,Case 2,NSFL,NBFL
IT1741,IPE180,23.90,S235,0.04690375,2000.00,93.81,180.00,4.082,-26.249,16.406,21.00,2.5,152.7,39.11,Case 1,NSFL,NBFL
IT1742,IPE200,28.50,S235,0.05593125,2000.00,111.86,200.00,2.803,-26.249,16.406,21.00,2.5,189.9,51.85,Case 1,NSFL,NBFL
IT1743,IPE220,33.40,S235,0.0655475,2000.00,131.10,220.00,1.995,-26.249,16.406,21.00,2.5,215.5,67.07,Case 1,NSFL,NBFL
IT1744,IPE240,39.10,S235,0.07673375,2000.00,153.47,240.00,1.445,-26.249,16.406,21.00,2.5,259.7,86.16,Case 1,NSFL,NBFL
IT1745,IPE100,10.30,S235,0.02021375,2000.00,40.43,100.00,30.974,-26.874,16.796,21.50,2.5,68.99,9.261,Case 3,NSFL,BFL
IT1746,IPE120,13.20,S235,0.025905,2000.00,51.81,120.00,16.796,-26.874,16.796,21.50,2.5,85.55,14.27,Case 3,NSFL,BFL
IT1747,IPE140,16.40,S235,0.032185,2000.00,64.37,140.00,9.95,-26.874,16.796,21.50,2.5,103.7,20.76,Case 3,NSFL,NBFL
IT1748,IPE160,20.10,S235,0.03944625,2000.00,78.89,160.00,6.258,-26.874,16.796,21.50,2.5,131,29.11,Case 2,NSFL,NBFL
IT1749,IPE180,23.90,S235,0.04690375,2000.00,93.81,180.00,4.179,-26.874,16.796,21.50,2.5,152.7,39.11,Case 1,NSFL,NBFL
IT1750,IPE200,28.50,S235,0.05593125,2000.00,111.86,200.00,2.869,-26.874,16.796,21.50,2.5,189.9,51.85,Case 1,NSFL,NBFL
IT1751,IPE220,33.40,S235,0.0655475,2000.00,131.10,220.00,2.043,-26.874,16.796,21.50,2.5,215.5,67.07,Case 1,NSFL,NBFL
IT1752,IPE240,39.10,S235,0.07673375,2000.00,153.47,240.00,1.48,-26.874,16.796,21.50,2.5,259.7,86.16,Case 1,NSFL,NBFL
IT1753,IPE100,10.30,S235,0.02021375,2000.00,40.43,100.00,31.694,-27.499,17.187,22.00,2.5,68.99,9.261,Case 3,NSFL,BFL
IT1754,IPE120,13.20,S235,0.025905,2000.00,51.81,120.00,17.187,-27.499,17.187,22.00,2.5,85.55,14.27,Case 3,NSFL,BFL
IT1755,IPE140,16.40,S235,0.032185,2000.00,64.37,140.00,10.181,-27.499,17.187,22.00,2.5,103.7,20.76,Case 3,NSFL,NBFL
IT1756,IPE160,20.10,S235,0.03944625,2000.00,78.89,160.00,6.404,-27.499,17.187,22.00,2.5,131,29.11,Case 2,NSFL,NBFL
IT1757,IPE180,23.90,S235,0.04690375,2000.00,93.81,180.00,4.276,-27.499,17.187,22.00,2.5,152.7,39.11,Case 1,NSFL,NBFL
IT1758,IPE200,28.50,S235,0.05593125,2000.00,111.86,200.00,2.936,-27.499,17.187,22.00,2.5,189.9,51.85,Case 1,NSFL,NBFL
IT1759,IPE220,33.40,S235,0.0655475,2000.00,131.10,220.00,2.09,-27.499,17.187,22.00,2.5,215.5,67.07,Case 1,NSFL,NBFL
IT1760,IPE240,39.10,S235,0.07673375,2000.00,153.47,240.00,1.514,-27.499,17.187,22.00,2.5,259.7,86.16,Case 1,NSFL,NBFL
IT1761,IPE100,10.30,S235,0.02021375,2000.00,40.43,100.00,32.414,-28.124,17.578,22.50,2.5,68.99,9.261,Case 3,NSFL,BFL
IT1762,IPE120,13.20,S235,0.025905,2000.00,51.81,120.00,17.577,-28.124,17.578,22.50,2.5,85.55,14.27,Case 3,NSFL,BFL
IT1763,IPE140,16.40,S235,0.032185,2000.00,64.37,140.00,10.413,-28.124,17.578,22.50,2.5,103.7,20.76,Case 3,NSFL,NBFL
IT1764,IPE160,20.10,S235,0.03944625,2000.00,78.89,160.00,6.549,-28.124,17.578,22.50,2.5,131,29.11,Case 2,NSFL,NBFL
IT1765,IPE180,23.90,S235,0.04690375,2000.00,93.81,180.00,4.374,-28.124,17.578,22.50,2.5,152.7,39.11,Case 1,NSFL,NBFL
IT1766,IPE200,28.50,S235,0.05593125,2000.00,111.86,200.00,3.003,-28.124,17.578,22.50,2.5,189.9,51.85,Case 1,NSFL,NBFL
IT1767,IPE220,33.40,S235,0.0655475,2000.00,131.10,220.00,2.138,-28.124,17.578,22.50,2.5,215.5,67.07,Case 1,NSFL,NBFL
IT1768,IPE240,39.10,S235,0.07673375,2000.00,153.47,240.00,1.549,-28.124,17.578,22.50,2.5,259.7,86.16,Case 1,NSFL,NBFL
IT1769,IPE100,10.30,S235,0.02021375,2000.00,40.43,100.00,33.135,-28.749,17.968,23.00,2.5,68.99,9.261,Case 3,NSFL,BFL
IT1770,IPE120,13.20,S235,0.025905,2000.00,51.81,120.00,17.968,-28.749,17.968,23.00,2.5,85.55,14.27,Case 3,NSFL,BFL
IT1771,IPE140,16.40,S235,0.032185,2000.00,64.37,140.00,10.644,-28.749,17.968,23.00,2.5,103.7,20.76,Case 3,NSFL,NBFL
IT1772,IPE160,20.10,S235,0.03944625,2000.00,78.89,160.00,6.695,-28.749,17.968,23.00,2.5,131,29.11,Case 2,NSFL,NBFL
IT1773,IPE180,23.90,S235,0.04690375,2000.00,93.81,180.00,4.471,-28.749,17.968,23.00,2.5,152.7,39.11,Case 1,NSFL,NBFL
IT1774,IPE200,28.50,S235,0.05593125,2000.00,111.86,200.00,3.07,-28.749,17.968,23.00,2.5,189.9,51.85,Case 1,NSFL,NBFL
IT1775,IPE220,33.40,S235,0.0655475,2000.00,131.10,220.00,2.185,-28.749,17.968,23.00,2.5,215.5,67.07,Case 1,NSFL,NBFL
IT1776,IPE240,39.10,S235,0.07673375,2000.00,153.47,240.00,1.583,-28.749,17.968,23.00,2.5,259.7,86.16,Case 1,NSFL,NBFL
IT1777,IPE100,10.30,S235,0.02021375,2000.00,40.43,100.00,33.855,-29.374,18.359,23.50,2.5,68.99,9.261,Case 3,NSFL,BFL
IT1778,IPE120,13.20,S235,0.025905,2000.00,51.81,120.00,18.358,-29.374,18.359,23.50,2.5,85.55,14.27,Case 3,NSFL,BFL
IT1779,IPE140,16.40,S235,0.032185,2000.00,64.37,140.00,10.875,-29.374,18.359,23.50,2.5,103.7,20.76,Case 3,NSFL,NBFL
IT1780,IPE160,20.10,S235,0.03944625,2000.00,78.89,160.00,6.84,-29.374,18.359,23.50,2.5,131,29.11,Case 2,NSFL,NBFL
IT1781,IPE180,23.90,S235,0.04690375,2000.00,93.81,180.00,4.568,-29.374,18.359,23.50,2.5,152.7,39.11,Case 1,NSFL,NBFL
IT1782,IPE200,28.50,S235,0.05593125,2000.00,111.86,200.00,3.136,-29.374,18.359,23.50,2.5,189.9,51.85,Case 1,NSFL,NBFL
IT1783,IPE220,33.40,S235,0.0655475,2000.00,131.10,220.00,2.233,-29.374,18.359,23.50,2.5,215.5,67.07,Case 1,NSFL,NBFL
IT1784,IPE240,39.10,S235,0.07673375,2000.00,153.47,240.00,1.618,-29.374,18.359,23.50,2.5,259.7,86.16,Case 1,NSFL,NBFL
IT1785,IPE100,10.30,S235,0.02021375,2000.00,40.43,100.00,34.575,-29.999,18.749,24.00,2.5,68.99,9.261,Case 3,NSFL,BFL
IT1786,IPE120,13.20,S235,0.025905,2000.00,51.81,120.00,18.749,-29.999,18.749,24.00,2.5,85.55,14.27,Case 3,NSFL,BFL
IT1787,IPE140,16.40,S235,0.032185,2000.00,64.37,140.00,11.107,-29.999,18.749,24.00,2.5,103.7,20.76,Case 3,NSFL,NBFL
